434,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2008
435,Hash match on GPU,2003
436,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2003
437,Big Data Computation for Workshop-Based Planning Support,2018
438,CUDA Acceleration for AVS2 Loop Filtering,2000
439,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2007
440,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2000
441,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2019
442,Join algorithms on GPUs: A revisit after seven years,2001
443,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2018
444,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2005
445,Simulation of parallel similarity measure computations for large data sets,2011
446,Fast LZW Compression Using a GPU,2006
447,Accelerating Apache Hive with MPI for Data Warehouse Systems,2012
448,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2018
449,Collective Computing for Scientific Big Data Analysis,2001
450,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2001
451,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2017
452,Large-Scale Reservoir Simulations on Parallel Computers,2019
453,Spatial data processing with MapReduce,2014
454,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2011
455,High Performance Offline and Online Distributed Collaborative Filtering,2001
456,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2002
457,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2016
458,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2005
459,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2018
460,Driving big data with big compute,2019
461,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2015
462,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2011
463,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2004
464,SCALER: Scalable parallel file write in HDFS,2011
465,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2006
466,Feliss: Flexible distributed computing framework with light-weight checkpointing,2015
467,FlexiMod: Flexible Coexistence Support for Programming Models,2001
468,Accelerating HEVC Motion Estimation Using GPU,2014
469,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2003
470,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2000
471,Using Iterative MapReduce for Parallel Virtual Screening,2003
472,Performance modeling in CUDA streams a A means for high-throughput data processing,2010
473,Super-fast parallel eigenface implementation on GPU for face recognition,2003
474,Efficient implementation of apriori algorithm on HDFS using GPU,2001
475,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2009
476,Social Network analysis on Sina Weibo based on K-means algorithm,2008
477,A Novel Scalable DBSCAN Algorithm with Spark,2015
478,A faster and intelligent steganography detection using Graphics Processing Unit in cloud,2013
479,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2014
480,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function,2001
481,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2010
482,Energy efficient job co-scheduling for high-performance parallel computing clusters,2018
483,MPI derived datatypes and data communication analysis in meteorological applications,2011
484,A general accelerated R package using GPU,2015
485,Remote GPU Virtualization: Is It Useful?,2008
486,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework,2005
487,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2009
488,Fast LZW Compression Using a GPU,2000
489,Spatial data processing with MapReduce,2015
490,The extraction of feature points from DEM geographic data in Cloud Computing environment,2000
491,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters,2001
492,"A parallel algorithm for LZW decompression""",2013
493,Kernel optimization on short-range potentials computations in molecular dynamics simulations,2011
494,A performance characterization of streaming computing on supercomputers,2010
495,GiGA: Giraph-based genome assembler for gigabase scale genomes,2009
496,Efficient evidence accumulation clustering for large datasets,2018
497,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2000
498,Big data computation for workshop-based planning support,2019
499,Join algorithms on GPUs: A revisit after seven years,2013
500,Collective Computing for Scientific Big Data Analysis,2019
501,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2014
502,Comparison of hardware accelerators for some ALICE online computing applications,2012
503,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2016
504,Fault tolerant MapReduce-MPI for HPC clusters,2008
505,Examining recent many-core architectures and programming models using SHOC,2004
506,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2001
507,Parallelizing the deflate compression algorithm on GPU,2015
508,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs,2005
509,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2005
510,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics,2001
511,Super-fast parallel eigenface implementation on GPU for face recognition,2014
512,Parallel breadth first search on GPU clusters,2006
513,Performance modeling in CUDA streams - A means for high-throughput data processing,2001
514,K-Balanced sorting and skew join in MPI and MapReduce,2002
515,CUDAGA: A portable parallel programming model for GPU cluster,2005
516,A hybrid MPI+OpenMP application for processing big trajectory data,2009
517,MPJ express meets YARN: Towards Java HPC on Hadoop systems,2005
518,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf,2011
519,On scalable data mining techniques for earth science,2009
520,Reservoir simulation prototyping platform for high performance computing,2012
521,Accelerating Apache Hive with MPI for Data Warehouse Systems,2003
522,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2008
523,GPU accelerated dynamic functional connectivity analysis for functional MRI data,2002
524,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems,2005
525,Gerbil: MPI+YARN,2011
526,A GPU-accelerated density-based clustering algorithm,2018
527,Accelerating keyword search for big RDF web data on many-core systems,2000
528,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases,2005
529,Efficient implementation of apriori algorithm on HDFS using GPU,2018
530,UNIO: A unified I/O system framework for hybrid scientific workflow,2006
531,Optimize parallel data access in big data processing,2003
532,FlexiMod: Flexible coexistence support for programming models,2002
533,A faster and intelligent steganography detection using graphics processing unit in cloud,2006
534,GPU implementation of the simplex identification via split augmented Lagrangian,2004
535,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards,2004
536,Visual exploration of data with multithread MIC computer architectures,2018
537,MapReduce: Simplified Data Analysis of Big Data,2007
538,SoC-based pattern recognition systems for Non Destructive Testing,2002
539,Handling big data efficiently by using map reduce technique,2016
540,Enabling vehicular data with distributed machine learning,2010
541,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI,2001
542,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2019
543,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2000
544,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud,2011
545,SCALER: Scalable parallel file write in HDFS,2019
546,DataMPI: Extending MPI to hadoop-like big data computing,2012
547,Towards an energy-efficient tool for processing the big data,2009
548,Design and optimization of a big data computing framework based on CPU/GPU cluster,2001
549,Machine learning big data framework and analytics for big data problems,2012
550,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2014
551,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2013
552,Performance benefits of dataMPI: A case study with bigdatabench,2000
553,Performance Benefits of DataMPI: A Case Study with BigDataBench,2016
554,Analysis and acceleration of NTRU lattice-based cryptographic system,2004
555,Towards a collective layer in the big data stack,2016
556,GPU-based regression analysis on sparse grids,2006
557,MPI for Big Data: New tricks for an old dog,2019
558,DSIMBench: A benchmark for microarray data using R,2002
559,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2010
