475,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
476,Social Network analysis on Sina Weibo based on K-means algorithm
477,A Novel Scalable DBSCAN Algorithm with Spark
478,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
479,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
480,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
481,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
482,Energy efficient job co-scheduling for high-performance parallel computing clusters
483,MPI derived datatypes and data communication analysis in meteorological applications
484,A general accelerated R package using GPU
485,Remote GPU Virtualization: Is It Useful?
486,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
487,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
488,Fast LZW Compression Using a GPU
489,Spatial data processing with MapReduce
490,The extraction of feature points from DEM geographic data in Cloud Computing environment
491,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
492,A parallel algorithm for LZW decompression"
493,Kernel optimization on short-range potentials computations in molecular dynamics simulations
494,A performance characterization of streaming computing on supercomputers
495,GiGA: Giraph-based genome assembler for gigabase scale genomes
496,Efficient evidence accumulation clustering for large datasets
497,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
498,Big data computation for workshop-based planning support
499,Join algorithms on GPUs: A revisit after seven years
500,Collective Computing for Scientific Big Data Analysis
501,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
502,Comparison of hardware accelerators for some ALICE online computing applications
503,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
504,Fault tolerant MapReduce-MPI for HPC clusters
505,Examining recent many-core architectures and programming models using SHOC
506,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
507,Parallelizing the deflate compression algorithm on GPU
508,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
509,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
510,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
511,Super-fast parallel eigenface implementation on GPU for face recognition
512,Parallel breadth first search on GPU clusters
513,Performance modeling in CUDA streams - A means for high-throughput data processing
514,K-Balanced sorting and skew join in MPI and MapReduce
515,CUDAGA: A portable parallel programming model for GPU cluster
516,A hybrid MPI+OpenMP application for processing big trajectory data
517,MPJ express meets YARN: Towards Java HPC on Hadoop systems
518,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
519,On scalable data mining techniques for earth science
520,Reservoir simulation prototyping platform for high performance computing
521,Accelerating Apache Hive with MPI for Data Warehouse Systems
522,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
523,GPU accelerated dynamic functional connectivity analysis for functional MRI data
524,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
525,Gerbil: MPI+YARN
526,A GPU-accelerated density-based clustering algorithm
527,Accelerating keyword search for big RDF web data on many-core systems
528,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
529,Efficient implementation of apriori algorithm on HDFS using GPU
530,UNIO: A unified I/O system framework for hybrid scientific workflow
531,Optimize parallel data access in big data processing
532,FlexiMod: Flexible coexistence support for programming models
533,A faster and intelligent steganography detection using graphics processing unit in cloud
534,GPU implementation of the simplex identification via split augmented Lagrangian
535,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
536,Visual exploration of data with multithread MIC computer architectures
537,MapReduce: Simplified Data Analysis of Big Data
538,SoC-based pattern recognition systems for Non Destructive Testing
539,Handling big data efficiently by using map reduce technique
540,Enabling vehicular data with distributed machine learning
541,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
542,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
543,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
544,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
545,SCALER: Scalable parallel file write in HDFS
546,DataMPI: Extending MPI to hadoop-like big data computing
547,Towards an energy-efficient tool for processing the big data
548,Design and optimization of a big data computing framework based on CPU/GPU cluster
549,Machine learning big data framework and analytics for big data problems
550,Efficient data classification by GPU-accelerated linear mean squared slack minimization
551,Scalable CAIM discretization on multiple GPUs using concurrent kernels
552,Performance benefits of dataMPI: A case study with bigdatabench
553,Performance Benefits of DataMPI: A Case Study with BigDataBench
554,Analysis and acceleration of NTRU lattice-based cryptographic system
555,Towards a collective layer in the big data stack
556,GPU-based regression analysis on sparse grids
557,MPI for Big Data: New tricks for an old dog
558,DSIMBench: A benchmark for microarray data using R
559,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
560,Distributed stochastic ADMM for matrix factorization
561,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
562,SDAFT: A novel scalable data access framework for parallel BLAST
563,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
564,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
565,Parallelizing K-means algorithm for 1-D data using MPI
566,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
567,A CUDA-enabled hadoop cluster for fast distributed image processing
568,Lit: A high performance massive data computing framework based on CPU/GPU cluster
569,GPU accelerated item-based collaborative filtering for big-data applications
570,Experimental framework for searching large RDF on GPUs based on key-value storage
571,Hardware for big data"
572,Hash match on GPU
573,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
574,Using iterative MapReduce for parallel virtual screening
575,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
576,Distributed kernel matrix approximation and implementation using message passing interface
577,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
578,Driving big data with big compute
579,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
580,Efficient data classification by GPU-accelerated linear mean squared slack minimization
581,Scalable CAIM discretization on multiple GPUs using concurrent kernels
582,Performance benefits of dataMPI: A case study with bigdatabench
583,Performance Benefits of DataMPI: A Case Study with BigDataBench
584,Analysis and acceleration of NTRU lattice-based cryptographic system
585,Towards a collective layer in the big data stack
586,GPU-based regression analysis on sparse grids
587,MPI for Big Data: New tricks for an old dog
588,DSIMBench: A benchmark for microarray data using R
589,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
590,Distributed stochastic ADMM for matrix factorization
591,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
592,SDAFT: A novel scalable data access framework for parallel BLAST
593,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
594,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
